trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
736,False,"{'a': 0.002, 'e': 0.22992548518672384}",25,0,-16.93999895369991,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
737,False,"{'a': 0.002, 'e': 0.22946609376090668}",20,0,-135.5530913182786,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
738,False,"{'a': 0.002, 'e': 0.2290076201997705}",30,12,-80.91797111788472,"{0: 10, 1: 4, 2: 2, 3: 1, 4: 1}",1
739,False,"{'a': 0.002, 'e': 0.2285500626694205}",25,0,-134.2234146709015,"{0: 12, 1: 5, 2: 6, 3: 1, 4: 1}",0
740,False,"{'a': 0.002, 'e': 0.22809341933962587}",25,0,-173.36366270941994,"{0: 13, 1: 3, 2: 5, 3: 2, 4: 2}",0
741,False,"{'a': 0.002, 'e': 0.22763768838381274}",20,0,-68.6083132290456,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
742,False,"{'a': 0.002, 'e': 0.22718286797905665}",25,0,-152.10406878313714,"{0: 13, 1: 2, 2: 8, 3: 0, 4: 2}",0
743,False,"{'a': 0.002, 'e': 0.22672895630607542}",30,0,-187.44291588920942,"{0: 19, 1: 3, 2: 3, 3: 2, 4: 3}",0
744,False,"{'a': 0.002, 'e': 0.2262759515492217}",20,0,-67.76446742957906,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
745,False,"{'a': 0.002, 'e': 0.22582385189647586}",20,0,-156.74752339590816,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
746,False,"{'a': 0.002, 'e': 0.22537265553943872}",20,0,-116.93781681131752,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
747,False,"{'a': 0.002, 'e': 0.22492236067332425}",20,0,-34.955648427954,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
748,False,"{'a': 0.002, 'e': 0.22447296549695234}",25,0,-163.26335259371206,"{0: 13, 1: 4, 2: 4, 3: 2, 4: 2}",0
749,False,"{'a': 0.002, 'e': 0.22402446821274175}",20,0,-108.3591871661351,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
750,False,"{'a': 0.002, 'e': 0.22357686702670268}",20,0,-82.38980230176583,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
751,False,"{'a': 0.002, 'e': 0.22313016014842982}",20,12,-3.1233050339497233,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
752,False,"{'a': 0.002, 'e': 0.22268434579109508}",25,0,-60.38999799102967,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
753,False,"{'a': 0.002, 'e': 0.2222394221714404}",30,0,-122.51925023913441,"{0: 20, 1: 1, 2: 6, 3: 2, 4: 1}",0
754,False,"{'a': 0.002, 'e': 0.22179538750977074}",30,0,-116.45411957245854,"{0: 19, 1: 7, 2: 2, 3: 0, 4: 2}",0
755,False,"{'a': 0.002, 'e': 0.22135224002994683}",20,0,-8.877112209377641,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
756,False,"{'a': 0.002, 'e': 0.2209099779593782}",25,0,-136.74141726861887,"{0: 16, 1: 3, 2: 2, 3: 2, 4: 2}",0
757,False,"{'a': 0.002, 'e': 0.22046859952901593}",20,0,-31.833085661462896,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
758,False,"{'a': 0.002, 'e': 0.22002810297334574}",20,6,-55.95005307464485,"{0: 9, 1: 3, 2: 1, 3: 0, 4: 1}",1
759,False,"{'a': 0.002, 'e': 0.21958848653038082}",25,17,-9.751385756157461,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
760,False,"{'a': 0.002, 'e': 0.2191497484416548}",25,0,-92.01002663460237,"{0: 16, 1: 0, 2: 7, 3: 2, 4: 0}",0
761,False,"{'a': 0.002, 'e': 0.21871188695221475}",20,0,-72.32488626951947,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
762,False,"{'a': 0.002, 'e': 0.21827490031061414}",25,0,-25.170836368269324,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
763,False,"{'a': 0.002, 'e': 0.21783878676890578}",20,0,-96.92856804783612,"{0: 12, 1: 4, 2: 1, 3: 2, 4: 1}",0
764,False,"{'a': 0.002, 'e': 0.21740354458263497}",20,0,-81.38530309194711,"{0: 14, 1: 3, 2: 0, 3: 2, 4: 1}",0
765,False,"{'a': 0.002, 'e': 0.21696917201083235}",30,0,-139.01867982490836,"{0: 19, 1: 4, 2: 4, 3: 1, 4: 2}",0
766,False,"{'a': 0.002, 'e': 0.21653566731600707}",25,0,-76.91215866735716,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
767,False,"{'a': 0.002, 'e': 0.21610302876413975}",30,0,-53.64684608716473,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
768,False,"{'a': 0.002, 'e': 0.21567125462467565}",20,0,-140.34628043650562,"{0: 11, 1: 0, 2: 5, 3: 3, 4: 1}",0
769,False,"{'a': 0.002, 'e': 0.21524034317051757}",30,0,-150.86907871308335,"{0: 20, 1: 0, 2: 6, 3: 2, 4: 2}",0
770,False,"{'a': 0.002, 'e': 0.2148102926780192}",30,0,-145.84106990357617,"{0: 18, 1: 4, 2: 5, 3: 1, 4: 2}",0
771,False,"{'a': 0.002, 'e': 0.21438110142697794}",30,0,-135.49645103434256,"{0: 21, 1: 2, 2: 3, 3: 2, 4: 2}",0
772,False,"{'a': 0.002, 'e': 0.21395276770062824}",20,0,-59.583642251629925,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
773,False,"{'a': 0.002, 'e': 0.2135252897856346}",25,0,-192.67500152383786,"{0: 13, 1: 4, 2: 3, 3: 2, 4: 3}",1
774,False,"{'a': 0.002, 'e': 0.21309866597208482}",20,0,-30.960468904574235,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
775,False,"{'a': 0.002, 'e': 0.21267289455348304}",25,7,-52.101804266824274,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 0}",1
776,False,"{'a': 0.002, 'e': 0.21224797382674304}",25,0,-93.12601956925783,"{0: 13, 1: 3, 2: 9, 3: 0, 4: 0}",0
777,False,"{'a': 0.002, 'e': 0.21182390209218135}",35,16,-26.85860112052806,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 0}",1
778,False,"{'a': 0.002, 'e': 0.21140067765351048}",20,10,5.497408950475297,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
779,False,"{'a': 0.002, 'e': 0.21097829881783206}",25,0,-113.9444901761251,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
780,False,"{'a': 0.002, 'e': 0.21055676389563024}",20,0,-104.05719878454562,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
781,False,"{'a': 0.002, 'e': 0.21013607120076472}",35,3,-155.21142036746215,"{0: 21, 1: 1, 2: 6, 3: 2, 4: 2}",1
782,False,"{'a': 0.002, 'e': 0.2097162190504642}",20,0,-52.25284145919919,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
783,False,"{'a': 0.002, 'e': 0.20929720576531952}",20,0,-142.58947572817837,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
784,False,"{'a': 0.002, 'e': 0.20887902966927693}",25,0,-78.96863673056079,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
785,False,"{'a': 0.002, 'e': 0.20846168908963153}",20,0,-141.59385639939782,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 3}",0
786,False,"{'a': 0.002, 'e': 0.20804518235702046}",25,0,-41.61911107534853,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
787,False,"{'a': 0.002, 'e': 0.2076295078054162}",20,0,-66.73720666905535,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
788,False,"{'a': 0.002, 'e': 0.20721466377212}",20,11,-37.01157554857596,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
789,False,"{'a': 0.002, 'e': 0.20680064859775515}",20,12,12.343584021348104,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.002, 'e': 0.20638746062626045}",30,0,-76.60408536314768,"{0: 21, 1: 3, 2: 3, 3: 3, 4: 0}",0
791,False,"{'a': 0.002, 'e': 0.20597509820488344}",20,0,-52.38979523809002,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
792,False,"{'a': 0.002, 'e': 0.2055635596841739}",25,0,-57.28925827460411,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
793,False,"{'a': 0.002, 'e': 0.20515284341797715}",25,0,-96.06512265810991,"{0: 17, 1: 3, 2: 2, 3: 2, 4: 1}",0
794,False,"{'a': 0.002, 'e': 0.20474294776342764}",20,0,-131.42525847226034,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
795,False,"{'a': 0.002, 'e': 0.20433387108094214}",20,0,-58.63429676964445,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
796,False,"{'a': 0.002, 'e': 0.20392561173421342}",30,0,-30.064683272251674,"{0: 24, 1: 3, 2: 2, 3: 1, 4: 0}",0
797,False,"{'a': 0.002, 'e': 0.20351816809020354}",20,9,-35.81176207716435,"{0: 7, 1: 0, 2: 3, 3: 1, 4: 0}",1
798,False,"{'a': 0.002, 'e': 0.20311153851913738}",20,0,-28.875948753486686,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
799,False,"{'a': 0.002, 'e': 0.2027057213944961}",20,0,-114.17639549970741,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
800,False,"{'a': 0.002, 'e': 0.2023007150930107}",20,15,5.650967365753354,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.002, 'e': 0.20189651799465538}",20,0,-94.01741457673728,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
802,False,"{'a': 0.002, 'e': 0.20149312848264125}",20,0,-114.38697527949223,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
803,False,"{'a': 0.002, 'e': 0.20109054494340972}",25,0,-92.96014284478935,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
804,False,"{'a': 0.002, 'e': 0.20068876576662606}",25,0,-134.2926732516846,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 3}",0
805,False,"{'a': 0.002, 'e': 0.20028778934517305}",20,0,-141.3838407367751,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 2}",0
806,False,"{'a': 0.002, 'e': 0.1998876140751445}",35,0,-112.21479005520581,"{0: 22, 1: 4, 2: 8, 3: 0, 4: 1}",0
807,False,"{'a': 0.002, 'e': 0.19948823835583873}",25,0,-121.24175826585356,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
808,False,"{'a': 0.002, 'e': 0.1990896605897524}",20,0,-163.38086837412754,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 3}",0
809,False,"{'a': 0.002, 'e': 0.19869187918257386}",25,0,-139.85293473717425,"{0: 16, 1: 2, 2: 3, 3: 2, 4: 2}",0
810,False,"{'a': 0.002, 'e': 0.19829489254317698}",20,0,-28.126018358872287,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
811,False,"{'a': 0.002, 'e': 0.19789869908361465}",20,0,-77.11414334139397,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
812,False,"{'a': 0.002, 'e': 0.19750329721911256}",30,0,-185.66147320757236,"{0: 18, 1: 1, 2: 6, 3: 3, 4: 2}",0
813,False,"{'a': 0.002, 'e': 0.19710868536806264}",25,0,-226.93578781205528,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 5}",0
814,False,"{'a': 0.002, 'e': 0.19671486195201704}",20,0,-90.7552111336457,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
815,False,"{'a': 0.002, 'e': 0.1963218253956815}",25,1,-145.4856052284511,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 3}",1
816,False,"{'a': 0.002, 'e': 0.19592957412690934}",30,17,-50.958407062604586,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
817,False,"{'a': 0.002, 'e': 0.1955381065766949}",30,0,-81.09144025176126,"{0: 24, 1: 3, 2: 1, 3: 0, 4: 2}",0
818,False,"{'a': 0.002, 'e': 0.1951474211791675}",25,0,-88.11230395782799,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
819,False,"{'a': 0.002, 'e': 0.194757516371585}",30,0,-101.83895473177078,"{0: 21, 1: 2, 2: 4, 3: 2, 4: 1}",0
820,False,"{'a': 0.002, 'e': 0.19436839059432767}",25,0,-65.56832129081535,"{0: 16, 1: 7, 2: 1, 3: 0, 4: 1}",0
821,False,"{'a': 0.002, 'e': 0.19398004229089189}",20,0,-28.819332151229347,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
822,False,"{'a': 0.002, 'e': 0.1935924699078839}",20,0,-119.55786037083001,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
823,False,"{'a': 0.002, 'e': 0.19320567189501364}",25,0,-100.20330734690903,"{0: 17, 1: 4, 2: 2, 3: 0, 4: 2}",0
824,False,"{'a': 0.002, 'e': 0.1928196467050886}",25,0,-8.215566954632715,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
825,False,"{'a': 0.002, 'e': 0.19243439279400748}",20,0,-45.536894579114225,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
826,False,"{'a': 0.002, 'e': 0.19204990862075408}",20,0,-79.41077738004728,"{0: 9, 1: 5, 2: 6, 3: 0, 4: 0}",0
827,False,"{'a': 0.002, 'e': 0.19166619264739126}",20,0,-60.599927004118044,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
828,False,"{'a': 0.002, 'e': 0.19128324333905458}",20,0,-83.13004160057811,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
829,False,"{'a': 0.002, 'e': 0.19090105916394629}",20,0,-128.9114899640263,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
830,False,"{'a': 0.002, 'e': 0.19051963859332918}",25,0,-105.25469728538431,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
831,False,"{'a': 0.002, 'e': 0.1901389801015205}",20,0,-164.58935317418826,"{0: 8, 1: 3, 2: 6, 3: 1, 4: 2}",0
832,False,"{'a': 0.002, 'e': 0.18975908216588572}",20,0,-42.38721564773347,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
833,False,"{'a': 0.002, 'e': 0.18937994326683263}",20,8,-8.137094535193864,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
834,False,"{'a': 0.002, 'e': 0.18900156188780515}",25,9,-76.56649557130606,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 2}",1
835,False,"{'a': 0.002, 'e': 0.1886239365152772}",20,10,11.624584435845744,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.002, 'e': 0.1882470656387468}",20,0,-4.34193170258023,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
837,False,"{'a': 0.002, 'e': 0.18787094775072993}",20,0,-25.664549307002247,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
838,False,"{'a': 0.002, 'e': 0.18749558134675456}",20,0,-125.64015618994836,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
839,False,"{'a': 0.002, 'e': 0.1871209649253546}",30,4,-26.91256602759393,"{0: 19, 1: 4, 2: 3, 3: 0, 4: 0}",1
840,False,"{'a': 0.002, 'e': 0.1867470969880638}",20,0,-151.8111352366327,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
841,False,"{'a': 0.002, 'e': 0.18637397603940997}",25,0,-235.24015457880765,"{0: 9, 1: 2, 2: 10, 3: 1, 4: 3}",0
842,False,"{'a': 0.002, 'e': 0.1860016005869088}",20,0,-79.81035319130538,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
843,False,"{'a': 0.002, 'e': 0.18562996914105798}",25,0,-116.18682015678993,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
844,False,"{'a': 0.002, 'e': 0.18525908021533122}",20,0,-59.70501960703173,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
845,False,"{'a': 0.002, 'e': 0.18488893232617234}",25,0,-147.26214736995664,"{0: 14, 1: 4, 2: 4, 3: 1, 4: 2}",0
846,False,"{'a': 0.002, 'e': 0.18451952399298926}",25,0,-11.547346705553029,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
847,False,"{'a': 0.002, 'e': 0.1841508537381482}",30,0,-144.63868329644976,"{0: 16, 1: 5, 2: 6, 3: 2, 4: 1}",0
848,False,"{'a': 0.002, 'e': 0.18378292008696764}",25,0,-73.25395095440018,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
849,False,"{'a': 0.002, 'e': 0.18341572156771246}",20,5,-42.12251468692899,"{0: 11, 1: 3, 2: 0, 3: 0, 4: 1}",1
850,False,"{'a': 0.002, 'e': 0.18304925671158812}",25,0,-86.98938912478579,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
851,False,"{'a': 0.002, 'e': 0.18268352405273466}",20,0,-37.83615844067142,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
852,False,"{'a': 0.002, 'e': 0.182318522128221}",20,0,-68.88225794126583,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
853,False,"{'a': 0.002, 'e': 0.18195424947803895}",20,0,-73.6193374853511,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
854,False,"{'a': 0.002, 'e': 0.1815907046450974}",25,0,-81.6445214090328,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
855,False,"{'a': 0.002, 'e': 0.1812278861752166}",20,0,-52.08640864659404,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
856,False,"{'a': 0.002, 'e': 0.1808657926171221}",25,0,-12.444889066086215,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
857,False,"{'a': 0.002, 'e': 0.18050442252243923}",20,5,-102.8248900762629,"{0: 8, 1: 3, 2: 2, 3: 0, 4: 2}",1
858,False,"{'a': 0.002, 'e': 0.1801437744456871}",20,0,-20.500999325826214,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
859,False,"{'a': 0.002, 'e': 0.17978384694427296}",25,0,-83.59666463129186,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
860,False,"{'a': 0.002, 'e': 0.17942463857848634}",35,0,-41.850278682554965,"{0: 26, 1: 3, 2: 6, 3: 0, 4: 0}",0
861,False,"{'a': 0.002, 'e': 0.17906614791149322}",25,0,-114.9320827804805,"{0: 15, 1: 4, 2: 3, 3: 2, 4: 1}",0
862,False,"{'a': 0.002, 'e': 0.17870837350933053}",20,0,-57.80515706394068,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
863,False,"{'a': 0.002, 'e': 0.17835131394090015}",25,0,-91.7951307663246,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",1
864,False,"{'a': 0.002, 'e': 0.17799496777796334}",20,0,-89.39755010012641,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
865,False,"{'a': 0.002, 'e': 0.17763933359513495}",30,0,-78.52208335687392,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
866,False,"{'a': 0.002, 'e': 0.17728440996987782}",25,0,-75.46056001055332,"{0: 13, 1: 6, 2: 6, 3: 0, 4: 0}",0
867,False,"{'a': 0.002, 'e': 0.17693019548249692}",25,7,-4.220383748364306,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 0}",1
868,False,"{'a': 0.002, 'e': 0.17657668871613388}",20,1,-146.27709002736037,"{0: 10, 1: 2, 2: 3, 3: 2, 4: 2}",1
869,False,"{'a': 0.002, 'e': 0.1762238882567611}",20,0,-43.394444240344264,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
870,False,"{'a': 0.002, 'e': 0.17587179269317638}",25,0,-91.70470079357068,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
871,False,"{'a': 0.002, 'e': 0.17552040061699686}",25,0,-186.22438369728764,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0
872,False,"{'a': 0.002, 'e': 0.17516971062265388}",35,0,-152.08851626501402,"{0: 25, 1: 1, 2: 5, 3: 2, 4: 2}",0
873,False,"{'a': 0.002, 'e': 0.17481972130738693}",25,0,-90.25772789193556,"{0: 17, 1: 3, 2: 2, 3: 2, 4: 1}",0
874,False,"{'a': 0.002, 'e': 0.17447043127123832}",20,0,-28.786301539815412,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
875,False,"{'a': 0.002, 'e': 0.1741218391170474}",20,0,-101.5132657540501,"{0: 10, 1: 5, 2: 3, 3: 1, 4: 1}",0
876,False,"{'a': 0.002, 'e': 0.17377394345044514}",30,0,-190.6936269196738,"{0: 19, 1: 3, 2: 3, 3: 2, 4: 3}",0
877,False,"{'a': 0.002, 'e': 0.17342674287984836}",30,0,-125.90704036478371,"{0: 19, 1: 4, 2: 5, 3: 0, 4: 2}",0
878,False,"{'a': 0.002, 'e': 0.17308023601645434}",20,0,-31.718316619833224,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",1
879,False,"{'a': 0.002, 'e': 0.17273442147423515}",20,0,-116.1570488340859,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
880,False,"{'a': 0.002, 'e': 0.17238929786993218}",25,0,-237.24051722422834,"{0: 10, 1: 4, 2: 7, 3: 0, 4: 4}",0
881,False,"{'a': 0.002, 'e': 0.17204486382305054}",25,0,-103.05842751962867,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
882,False,"{'a': 0.002, 'e': 0.17170111795585358}",25,0,-194.9227692860494,"{0: 15, 1: 4, 2: 1, 3: 1, 4: 4}",0
883,False,"{'a': 0.002, 'e': 0.17135805889335737}",25,0,-110.81115454891165,"{0: 19, 1: 0, 2: 1, 3: 4, 4: 1}",0
884,False,"{'a': 0.002, 'e': 0.17101568526332522}",25,0,-114.76445430191434,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
885,False,"{'a': 0.002, 'e': 0.17067399569626215}",25,2,-109.71764070366324,"{0: 16, 1: 2, 2: 2, 3: 1, 4: 2}",1
886,False,"{'a': 0.002, 'e': 0.17033298882540943}",20,0,-93.875287288887,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
887,False,"{'a': 0.002, 'e': 0.16999266328673912}",20,7,-15.166047982705894,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
888,False,"{'a': 0.002, 'e': 0.1696530177189486}",30,0,-189.61309194307879,"{0: 19, 1: 2, 2: 4, 3: 2, 4: 3}",0
889,False,"{'a': 0.002, 'e': 0.16931405076345518}",25,7,-173.34068191750603,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 4}",1
890,False,"{'a': 0.002, 'e': 0.16897576106439058}",25,0,-111.64733689862238,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
891,False,"{'a': 0.002, 'e': 0.1686381472685955}",20,0,-76.8369760580323,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
892,False,"{'a': 0.002, 'e': 0.16830120802561438}",25,0,-165.7394507072313,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 3}",0
893,False,"{'a': 0.002, 'e': 0.16796494198768974}",30,0,-66.17946167636657,"{0: 24, 1: 0, 2: 5, 3: 0, 4: 1}",0
894,False,"{'a': 0.002, 'e': 0.167629347809757}",30,0,-97.98307306852776,"{0: 17, 1: 4, 2: 8, 3: 1, 4: 0}",0
895,False,"{'a': 0.002, 'e': 0.167294424149439}",20,0,-13.915329045091816,"{0: 14, 1: 5, 2: 1, 3: 0, 4: 0}",0
896,False,"{'a': 0.002, 'e': 0.1669601696670407}",25,0,-158.19854676366438,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
897,False,"{'a': 0.002, 'e': 0.16662658302554365}",25,0,-82.5677853297934,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
898,False,"{'a': 0.002, 'e': 0.16629366289060088}",35,0,-158.57933063083942,"{0: 19, 1: 6, 2: 5, 3: 5, 4: 0}",0
899,False,"{'a': 0.002, 'e': 0.16596140793053138}",25,0,-36.7958625012686,"{0: 20, 1: 4, 2: 0, 3: 0, 4: 1}",0
900,False,"{'a': 0.002, 'e': 0.16562981681631492}",25,0,-98.95712577946288,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
901,False,"{'a': 0.002, 'e': 0.16529888822158653}",25,0,-150.9403421001118,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
902,False,"{'a': 0.002, 'e': 0.16496862082263145}",20,0,-140.72328415224956,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
903,False,"{'a': 0.002, 'e': 0.1646390132983796}",25,0,-48.808236596910206,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
904,False,"{'a': 0.002, 'e': 0.16431006433040046}",25,0,-205.56718624961337,"{0: 12, 1: 1, 2: 9, 3: 0, 4: 3}",0
905,False,"{'a': 0.002, 'e': 0.16398177260289773}",30,5,-163.44932812791114,"{0: 14, 1: 4, 2: 4, 3: 0, 4: 3}",1
906,False,"{'a': 0.002, 'e': 0.16365413680270405}",25,0,-65.10754561013066,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
907,False,"{'a': 0.002, 'e': 0.1633271556192758}",25,5,-173.29779234867482,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 3}",1
908,False,"{'a': 0.002, 'e': 0.16300082774468777}",25,0,-197.9117960476613,"{0: 12, 1: 4, 2: 5, 3: 1, 4: 3}",0
909,False,"{'a': 0.002, 'e': 0.16267515187362808}",30,0,-63.40174038555015,"{0: 23, 1: 0, 2: 5, 3: 2, 4: 0}",0
910,False,"{'a': 0.002, 'e': 0.16235012670339277}",20,0,-24.81367705670815,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
911,False,"{'a': 0.002, 'e': 0.16202575093388075}",20,13,5.793337077700791,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.002, 'e': 0.1617020232675885}",30,0,-73.05218124729316,"{0: 22, 1: 1, 2: 5, 3: 2, 4: 0}",0
913,False,"{'a': 0.002, 'e': 0.16137894240960493}",25,0,-117.12839960786435,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
914,False,"{'a': 0.002, 'e': 0.16105650706760616}",20,0,-206.717064305951,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 5}",0
915,False,"{'a': 0.002, 'e': 0.16073471595185038}",20,0,-80.76153766549206,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
916,False,"{'a': 0.002, 'e': 0.16041356777517274}",20,0,-67.49687500927189,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
917,False,"{'a': 0.002, 'e': 0.1600930612529801}",30,0,-92.49435219714316,"{0: 22, 1: 2, 2: 3, 3: 2, 4: 1}",0
918,False,"{'a': 0.002, 'e': 0.15977319510324592}",20,0,-28.575067540420605,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
